"response","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40"
6,421,-4,-0.21,0.08,0.16,-0.5,-12,-2,0.006,-0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
5,337,18,0.07,0.1,0.25,-0.8,-13,-7,0.011,0.6,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
6,-66,32,0.19,0.14,0.62,0.3,-12,-10,-0.004,-0.1,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.6,0.02
3,-155,30,0.16,0.06,0.7,0.5,-11,-9,-0.003,0.5,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,-0.001,0,-0.002,0,0,0,0,0,0.6,0.019
5,-217,20,-0.11,0.1,0.75,0.9,-11,-7,-0.015,-0.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
7,-329,-14,-0.21,-0.07,0.78,-0.7,-13,13,0.004,1,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017
5,19,-24,0.27,-0.01,0.49,-0.7,-13,8,0.014,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
4,142,-21,0.44,0.22,0.41,0,-12,2,-0.004,-3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.02
3,43,-20,0.4,0.1,0.52,0.4,-12,-10,-0.005,1.2,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,-0.003,0,0,0,0,0,0.6,0.02
5,186,-4,-0.38,0.12,0.41,0.6,-11,-14,-0.009,1.3,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
7,-249,-8,-0.22,0.14,0.79,-1.5,-13,-8,0.008,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.019,0.019,0.02,0,0,0,0,0,0,0,-0.002,0,-0.002,0,-0.002,0,0.6,0.02
5,70,-15,0.12,-0.08,0.4,-1.7,-14,19,0.016,-0.9,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016
4,284,1,0.36,0.14,0.3,-0.7,-13,-7,-0.001,0.3,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
5,-40,8,0.27,0.24,0.66,0.1,-12,-28,-0.008,0.8,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023
4,-135,7,0.24,0.24,0.74,0.2,-12,-23,-0.008,0.9,0.019,0.02,0.02,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.002,-0.003,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023
3,-452,-2,0.14,-0.13,0.93,0.5,-11,-4,-0.006,5.5,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,-0.002,0,0,0,0,0,0,0,0,0,0.5,0.018
5,-183,-24,-0.26,-0.02,0.67,0.4,-12,7,-0.011,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
4,315,-21,-0.1,-0.04,0.2,-1.1,-13,11,0.008,0,0.018,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017
5,360,21,0,0.1,0.22,-1.1,-13,-4,-0.001,0,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
4,-64,39,0.23,0.14,0.62,-0.5,-12,-9,0.003,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
3,-114,38,0.25,0.14,0.66,-0.4,-12,-9,0.003,-0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
5,-274,31,0.14,0.01,0.76,0.2,-12,3,-0.013,1.7,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
6,-302,14,-0.05,0.09,0.81,0.2,-12,-4,-0.001,-0.3,0.017,0.017,0.017,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.001,-0.003,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
5,-136,2,0.02,-0.08,0.59,0.1,-12,15,0.005,-0.8,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016
4,193,8,0.14,0.22,0.39,0.5,-12,-8,0.001,-3.2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
7,-331,-9,-0.19,0.02,0.79,0.5,-12,11,-0.004,-1.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017
6,-256,-14,-0.21,-0.04,0.72,0.3,-12,9,-0.003,0.4,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,-0.001,0,-0.001,0,-0.001,0,0,0,0,0,0.5,0.017
5,134,-17,0.28,0.01,0.39,0.4,-12,5,0.008,-0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
4,256,-6,0.29,0.03,0.28,1.4,-11,2,-0.006,-0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
5,-308,1,-0.33,0.07,0.84,1.3,-11,-12,-0.007,0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.019,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,0.6,0.019
7,258,-6,-0.11,-0.04,0.25,-0.5,-12,10,0.006,0,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017
3,503,15,0.21,0.01,0.05,-0.5,-12,6,0.013,0,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.02,0.02,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0.001,0,0.002,0,0,0,0,0,0.5,0.018
2,521,24,0.34,0.3,0.11,-0.2,-12,-12,0.013,-4.6,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.022,0.022,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0.002,0,0,0,0,0,0.6,0.021
3,286,32,0.31,0.32,0.37,0.3,-12,-28,-0.013,-1.5,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023
5,-145,34,0.02,0.2,0.75,0.6,-11,-27,-0.016,0.9,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,-0.002,0,0,0,0.6,0.022
7,-299,30,-0.13,0.18,0.84,0.5,-11,-11,-0.014,-0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0,0,0,-0.001,0,-0.002,0,-0.001,0,0,0,0,0,0.6,0.021
4,-291,8,0.15,-0.02,0.76,0.2,-12,7,0.014,0.1,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
2,-377,-9,0.17,0.15,0.91,1.2,-11,-12,-0.01,-0.3,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.02,0.02,0.02,0,0,0,0,0,0,0,-0.002,0,-0.002,0,0,0,0.6,0.02
5,-371,-29,-0.24,0.02,0.84,1.2,-11,6,-0.018,-0.7,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
7,-278,-39,-0.44,-0.07,0.74,0.5,-11,7,0.005,1.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017
6,405,-38,0.19,-0.12,0.09,-0.4,-12,19,0.017,-0.2,0.018,0.017,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0.001,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016
4,475,-12,0.41,0.16,0.14,0.7,-11,-14,0.001,1.1,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0.6,0.021
5,-111,-3,0.31,0.31,0.75,1.6,-10,-35,-0.01,0.5,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0.024,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0.024
4,-288,-44,-0.05,-0.1,0.73,2.2,-10,14,-0.006,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016
5,8,-49,-0.18,-0.08,0.47,1.9,-10,13,-0.008,-0.2,0.017,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016
7,-305,-13,-0.13,-0.07,0.81,-0.6,-12,-8,0.005,5.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.019
2,-325,-25,0.08,0.06,0.82,-0.7,-13,1,0.014,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.019,0.019,0.019,0.019,0.019,0,0,0,-0.001,0,0,0,-0.002,0,0,0,0,0,0.5,0.019
3,-296,-37,0.19,0.12,0.83,-0.2,-12,-11,-0.017,0,0.019,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,-0.002,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
4,-391,-45,-0.04,0.05,0.9,0,-12,-8,-0.015,0.5,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.019,-0.001,0,0,0,0,0,0,0,0,0,0,-0.004,0,0.6,0.019
6,68,-54,-0.23,-0.11,0.39,-0.5,-12,18,-0.003,-0.3,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016
5,329,-49,-0.25,-0.11,0.16,-0.9,-13,19,-0.002,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,-0.001,0,0.001,0,0.5,0.016
4,521,-40,-0.15,-0.09,-0.02,-1.1,-13,16,0.009,0.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.018,0.018,0.016,0.016,0.016,0,0,0,0,0,0,0,0.001,0,0.002,0,0,0,0.5,0.016
5,25,-5,-0.07,0.29,0.59,-1.4,-13,-23,-0.002,-0.2,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0.023,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.023
6,-645,-35,0.11,-0.11,1.03,-1.4,-13,21,0.006,1.4,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.016
4,-93,-56,0.37,-0.1,0.55,-0.7,-13,16,0.008,-0.1,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.016
3,214,-53,0.42,-0.01,0.31,0.4,-12,5,-0.007,-0.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017
4,173,-39,0.13,0.14,0.41,1.3,-11,-13,-0.014,0.7,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
5,168,-34,-0.35,-0.02,0.35,0.5,-11,6,-0.007,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,-0.001,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017
7,297,-24,-0.35,0.03,0.24,-0.5,-12,2,0.007,0.2,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
5,-31,-7,0.28,-0.12,0.52,-0.8,-13,5,0.014,4.6,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
6,80,-6,0.46,0.15,0.45,-0.1,-12,1,0.001,-2.3,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
4,30,-4,0.46,0.08,0.51,0.5,-11,-4,-0.002,0.1,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0.5,0.019
2,-100,-5,0.45,0.21,0.65,1.3,-11,-11,-0.006,-0.4,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.021,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.021
3,-432,-13,0.21,0.24,0.99,1.9,-10,-20,-0.021,-0.7,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.022
6,-690,-24,-0.09,0.23,1.23,1.9,-10,-22,-0.024,0.2,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.02,0.02,0.021,0.021,0.022,0.022,0.022,0,0,0,-0.002,0,-0.003,0,-0.002,0,-0.002,0,0,0,0.6,0.022
7,-711,-47,-0.33,-0.05,1.12,1.5,-10,13,-0.002,-1.6,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0.016,0,0,0,0,0,0,0,0,0,0,0,-0.001,0,0.5,0.016
6,-258,-68,-0.16,-0.19,0.64,0.9,-11,30,0.01,-0.8,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0.014,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.014
4,415,-23,0.17,0.19,0.18,1.4,-11,-8,0.001,-2,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
6,55,-6,-0.38,0.05,0.47,0.5,-11,1,-0.004,0,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.018
7,-15,-4,-0.31,0.12,0.57,-0.5,-12,-11,0.009,0.8,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0.02
3,-166,-13,0.27,0.07,0.68,-0.7,-13,-2,0.013,-0.1,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0.019,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.019
4,-315,-22,0.34,0.16,0.85,0.5,-12,-13,-0.012,0.4,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.021,0.021,0.021,0.021,0.021,0,0,0,0,0,0,0,-0.002,0,0,0,0,0,0.6,0.021
2,-388,-26,0.28,0.09,0.91,0.6,-11,-13,-0.012,0.4,0.017,0.017,0.017,0.018,0.018,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0,-0.002,0,-0.002,0,0,0,0,0,0,0,0,0,0.6,0.02
3,-456,-35,0.15,-0.07,0.93,0.9,-11,-3,-0.01,1.9,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017
4,-286,-55,-0.31,0,0.76,0.6,-11,5,-0.011,0.1,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,0.5,0.018
6,-107,-62,-0.43,0.03,0.59,-0.3,-12,9,0.001,-1.6,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.017
2,19,-9,-0.11,-0.29,1.82,-1,-9,15,0.019,1.1,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9,0.065
2,148,-8,0.05,-0.13,1.63,-1.1,-9,15,0.018,-0.7,0.073,0.071,0.071,0.069,0.069,0.067,0.067,0.065,0.065,0.065,0.065,0.065,0.065,0.065,0.002,0.002,0,0.002,0,0.002,0,0,0,0,0,0,0,1.9,0.065
1,269,-4,0.21,0.03,1.49,-0.9,-9,10,0.013,-0.9,0.078,0.078,0.078,0.078,0.078,0.078,0.078,0.076,0.076,0.073,0.073,0.071,0.071,0.069,0,0,0,0,0,0.002,0,0.002,0,0.002,0,0.002,0,1.9,0.069
1,-199,1,0.07,0.02,2.31,0.3,-8,-10,-0.011,0.7,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.066,0.068,0,0,0,0,0,0,0,0,0,0,0,-0.003,0,2,0.068
1,-224,-9,-1.04,0.07,1.49,1.1,-18,-3,0.019,1.5,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0,0,0,0,0,0,0,0,-0.001,0,0,0,0,1.3,0.043
1,-15,-16,-0.27,0.01,1.09,-1,-20,18,0.032,0.3,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.039
1,265,-9,0.3,0.44,0.92,-0.8,-20,-6,0.006,-2.8,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.045
1,53,-2,0.16,0.34,1.18,0,-19,-12,-0.017,-0.3,0.044,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,0.046,-0.003,0,0,0,0,0,0,0,0,0,0,0,0,1.3,0.046
1,-160,-9,-0.29,0.23,1.35,-0.5,-19,-3,-0.008,0.1,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.042
1,-190,-13,-0.39,0.26,1.38,-1,-20,-3,-0.007,-0.1,0.04,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.04,0.04,0.042,0.002,0,0,0,0,0,0,-0.001,0,-0.003,0,-0.003,0,1.2,0.042
1,12,-18,0.29,0.15,1.06,-1.3,-20,6,0.024,0.2,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.039
1,57,-17,0.46,0.18,1.02,-1,-20,5,0.021,-0.4,0.042,0.042,0.042,0.042,0.042,0.04,0.04,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0,0,0,0.002,0,0,0,0,0,0,0,0,0,1.1,0.039
1,67,-15,0.59,0.31,1.07,0.1,-19,-8,-0.008,-0.8,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0.042
1,-91,-15,0.3,0.43,1.28,0.9,-18,-13,-0.025,-1.4,0.041,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.043,0.044,-0.003,0,0,0,0,0,0,0,0,0,0,-0.002,0,1.2,0.044
1,-233,-18,-0.04,0.3,1.43,1,-18,-14,-0.033,0.5,0.036,0.036,0.036,0.036,0.036,0.037,0.037,0.04,0.04,0.041,0.041,0.043,0.043,0.043,0,0,0,-0.002,0,-0.004,0,-0.002,0,-0.003,0,0,0,1.2,0.043
2,-250,-25,-0.55,-0.04,1.25,0.5,-18,16,-0.016,1,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.033,0.033,0.033,0.033,0.033,0.033,0.035,0,0,0,-0.001,0,0.001,0,0,0,-0.001,0,-0.003,0,1,0.035
2,92,-28,-0.21,0.05,0.86,-0.3,-19,17,0.031,-0.8,0.036,0.035,0.035,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.001,0,0,0,0,0,0,0,0,0,0,0,0,1,0.034
1,237,-25,0.1,0.02,0.69,-0.4,-19,14,0.029,0.1,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0.036,0.036,0.035,0.035,0.034,0,0,0,0,0,0,0,0.002,0,0.001,0,0,0,1,0.034
1,345,-20,0.33,0.27,0.65,-0.2,-19,3,0.02,-2.2,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.038,0.038,0.038,0.038,0.038,0.038,0.038,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.038
2,291,1,-0.16,0.21,0.72,0.7,-18,-4,-0.024,-0.2,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.041,0.04,0.04,0.038,0,0,0,0,0,0,0,0,0,0.002,0,0.001,0,1.1,0.038
1,58,8,-0.29,0.3,0.98,-0.4,-19,-4,0.029,-0.7,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0.039,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0.039
1,-182,2,0.36,-0.02,1.11,0.2,-19,14,0.008,1.8,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0.034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.034
1,-71,-1,0.43,0.11,1.03,0.6,-18,7,0.006,-0.6,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.034,0.034,0.034,0.034,0.034,0,0,0,0,0,0,0,0.002,0,0,0,0,0,1,0.034
1,-28,-2,0.28,0.07,1.01,1.3,-18,-2,-0.017,1.3,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0,0,0,-0.002,0,0,0,0,0,0,0,1,0.035
1,-7,-2,0.19,0.11,0.96,1.4,-18,5,-0.016,0.2,0.032,0.032,0.032,0.032,0.032,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.035,0,0,0,-0.002,0,0,0,0,0,0,0,-0.002,0,1,0.035
1,15,-2,0.13,0.05,0.92,1.5,-18,6,-0.016,0.5,0.033,0.033,0.033,0.032,0.032,0.032,0.032,0.032,0.032,0.033,0.033,0.033,0.033,0.033,0,0.001,0,0,0,0,0,-0.002,0,0,0,0,0,1,0.033
1,79,-1,0.11,0.01,0.82,1.6,-17,10,0.009,0.6,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.032,0.032,0.032,0,0,0,-0.001,0,-0.001,0,0,0,0.001,0,0,0,0.9,0.032
1,186,2,0.03,0.06,0.72,1.6,-17,6,-0.004,0,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0,0,0,0,0,0,0,0,0,-0.001,0,0,0,0.9,0.033
1,283,7,0.03,0.07,0.6,1.7,-17,9,0.001,-0.3,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0.034,0.034,0.034,0.034,0.033,0.033,0.033,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0.9,0.033
1,334,11,0.05,0.24,0.58,1.7,-17,3,0.003,-1.5,0.036,0.036,0.036,0.036,0.036,0.036,0.036,0.035,0.035,0.035,0.035,0.035,0.035,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.035
