# glaciers              package:nasaweather              R Documentation
#
# Glacier locations
#
# Description:
#
#      Downloaded by Dianne Cook.
#
# Format:
#
#      id A 12/13-character unique glacier identifier
#
#      name 30-character name of the glacier.
#
#      lat,long Location of the glacier: "The point on the glacier whose
#           coordinates are given should be in the upper part of the
#           ablation area, in the main stream and sufficiently high so as
#           not to be lost if the glacier retreats"
#
#      area The total area of the glacier in a horizontal projection in
#           square kilometres, up to 6 digits.
#
#      country 2-character abbreviation for the name of the country or
#           territory in which the glacier is located. These codes are
#           ISO3166 country codes
#
# Source:
#
#      <URL: http://nsidc.org/data/glacier_inventory/>
#
#
#    Hadley Wickham's nasaweather-0.1 package,
# see https://cran.r-project.org/package=nasaweather
#
#  License: GPL-3
"id","name","lat","long","area","country"
"PE1P0036CBC3","NA",-11.29183333,-76.47416667,"0.08","PE"
"PE1P0036CBC4","NA",-11.301,-76.475,"0.14","PE"
"PE1P0036CBC5","ALCAY",-11.30116667,-76.47066667,"0.8","PE"
"PE1P0036CBC6","CURMAN",-11.32883333,-76.45683333,"0.1","PE"
"PE1P0037EA1","NA",-10.50333333,-76.85416667,"0.07","PE"
"PE1P0037EA2","JANCACUTA",-10.48666667,-76.84983333,"0.22","PE"
"PE1P0037EA3","NA",-10.47466667,-76.84133333,"0.03","PE"
"PE1P0037EA4","NA",-10.47333333,-76.83866667,"0.05","PE"
"PE1P0037EA5","VANAPARIAN",-10.48283333,-76.82483333,"0.44","PE"
"PE1P0037EA6","NA",-10.48933333,-76.818,"0.12","PE"
"PE1P0037EA7","NA",-10.498,-76.818,"0.05","PE"
"PE1P0037EA8","NA",-10.50216667,-76.82016667,"0.12","PE"
"PE1P0037EB1","RANGRAPATA 1",-10.497,-76.80783333,"0.02","PE"
"PE1P0037EB2","RANGRAPATA 2",-10.49766667,-76.80516667,"0.06","PE"
"PE1P0037EB3","MATADOR",-10.42366667,-76.80616667,"1.3","PE"
"PE1P0037EB4","AGOPAMPA",-10.42883333,-76.80483333,"0.69","PE"
"PE1P0037EB5","CHECCHI 1",-10.43516667,-76.8005,"0.38","PE"
"PE1P0037EB6","CHECCHI 2",-10.44183333,-76.79633333,"0.62","PE"
"PE1P0037EB7","CAUDALOSA",-10.45233333,-76.78133333,"4.71","PE"
"PE1P0037EB8","CAUDALOSA 2",-10.4705,-76.7775,"1.23","PE"
"PE1P0037EB9","NA",-10.4775,-76.77716667,"0.34","PE"
"PE1P0037EC1","NA",-10.47666667,-76.77083333,"0.12","PE"
"PE1P0037EC2","NA",-10.4745,-76.76883333,"0.09","PE"
"PE1P0037EC3","NA",-10.46966667,-76.76766667,"0.12","PE"
"PE1P0037EC4","NA",-10.46466667,-76.762,"0.73","PE"
"PE1P0037EC5","NA",-10.46483333,-76.7505,"0.38","PE"
"PE1P0037EC6","PUTUSAY",-10.475,-76.7325,"0.6","PE"
"PE1P0037EC7","NA",-10.48033333,-76.73733333,"0.14","PE"
"PE1P0037EC8","SANTA ROSA",-10.48566667,-76.73283333,"2.36","PE"
"PE1P0037EC9","NA",-10.514,-76.72183333,"0.1","PE"
"PE1P0037ED1","CUSHUROPATA",-10.52116667,-76.71966667,"0.61","PE"
"PE1P0037ED2","NA",-10.527,-76.71683333,"0.55","PE"
"PE1P0037ED3","NA",-10.69966667,-76.7035,"0.21","PE"
"PE1P0037EE1","NA",-10.5915,-76.70633333,"0.15","PE"
"PE1P0037FA1","NA",-10.59433333,-76.70316667,"0.38","PE"
"PE1P0037FA2","PUNTACHACRA",-10.59333333,-76.68216667,"0.17","PE"
"PE1P0037FA3","NAZARENO 1",-10.617,-76.67483333,"0.08","PE"
"PE1P0037FA4","NAZARENO 2",-10.6195,-76.6775,"0.04","PE"
"PE1P0037FA5","LEON PUNUNAN 2",-10.643,-76.65616667,"0.14","PE"
"PE1P0037FA6","SHASHIMA",-10.6555,-76.65933333,"0.34","PE"
"PE1P0037FB1","RUMICRUZ",-10.72666667,-76.6505,"1.1","PE"
"PE1P0037FC1","RUMICRUZ 2",-10.73883333,-76.64416667,"0.37","PE"
"PE1P0037FC2","CANON PUNTA 1",-10.66733333,-76.63533333,"0.14","PE"
"PE1P0037FC3","CANON PUNTA 2",-10.66916667,-76.63216667,"0.04","PE"
"PE1P0037HB1","ANGARAYOC 1",-10.82883333,-76.62583333,"0.22","PE"
"PE1P0037HB2","ANGARAYOC 2",-10.82683333,-76.6215,"0.06","PE"
"PE1P0037HB3","JAHUI",-10.852,-76.58533333,"0.16","PE"
"PE1P0037HB4","JAHUI 2",-10.85616667,-76.58366667,"0.06","PE"
"PE1P0037HB5","JAHUI 3",-10.86033333,-76.58266667,"0.24","PE"
"PE1P0037HB6","CHUCHON",-10.87083333,-76.581,"0.12","PE"
"PE1P0037AEC5","NA",-10.46883333,-76.73416667,"0.09","PE"
"PE1P0041A01","JANCACUTA",-10.20983333,-76.923,"0.05","PE"
"PE1P0041A02","RONDOY",-10.2165,-76.93633333,"0.85","PE"
"PE1P0041A03","CLAVELCOCHA",-10.31016667,-76.97766667,"0.49","PE"
"PE1P0041A04","JULLUTAHUARCO 1",-10.31816667,-76.976,"0.37","PE"
"PE1P0041A05","JULLUTAHUARCO 2",-10.32316667,-76.97533333,"0.2","PE"
"PE1P0041A06","UCCOCOCHA 1",-10.32733333,-76.97583333,"0.07","PE"
"PE1P0041A07","UCCOCOCHA 2",-10.3265,-76.96916667,"0.62","PE"
"PE1P0041A08","AUXILIO 2",-10.30783333,-76.96683333,"1.69","PE"
"PE1P0041A09","NA",-10.30833333,-76.95633333,"0.2","PE"
"PE1P0041A10","NA",-10.3125,-76.95183333,"0.16","PE"
"PE1P0041A11","SEGYA 1",-10.30133333,-76.95733333,"0.72","PE"
"PE1P0041A12","SEGYA 2",-10.29783333,-76.94833333,"1.27","PE"
"PE1P0041A13","SEGYA 3",-10.28883333,-76.94233333,"0.84","PE"
"PE1P0041A14","SEGYA 4",-10.28433333,-76.9355,"0.59","PE"
"PE1P0041A15","CCARAMARCA",-10.27866667,-76.92383333,"2.54","PE"
"PE1P0041A16","CCARAMARCA 2",-10.325,-76.92783333,"0.14","PE"
"PE1P0041A17","CCARAMARCA 3",-10.33,-76.92783333,"0.05","PE"
"PE1P0041A18","CCARAMARCA 4",-10.32783333,-76.93083333,"0.17","PE"
"PE1P0041A19","NA",-10.33583333,-76.93033333,"0.04","PE"
"PE1P0041A20","NA",-10.336,-76.92766667,"0.11","PE"
"PE1P0041A21","NA",-10.32566667,-76.9235,"0.08","PE"
"PE1P0041A22","NA",-10.3275,-76.92166667,"0.02","PE"
"PE1P0041A23","NA",-10.32566667,-76.9205,"0.03","PE"
"PE1P0041A24","SARAPO",-10.28833333,-76.90716667,"4.87","PE"
"PE1P0041A25","NA",-10.29733333,-76.90966667,"0.09","PE"
"PE1P0041A26","NA",-10.30216667,-76.9035,"0.21","PE"
"PE1P0041A27","RURIGALLAY",-10.30716667,-76.89566667,"1.07","PE"
"PE1P0041A28","JURAO",-10.32216667,-76.87916667,"5.56","PE"
"PE1P0041A29","NA",-10.33983333,-76.88183333,"0.14","PE"
"PE1P0041A30","NA",-10.34333333,-76.88633333,"0.05","PE"
"PE1P0041A31","NA",-10.3485,-76.88316667,"1.02","PE"
"PE1P0041A32","HUANCOPATAY",-10.36133333,-76.87216667,"2.78","PE"
"PE1P0041A33","NA",-10.37066667,-76.868,"0.42","PE"
"PE1P0041A34","NA",-10.3785,-76.87366667,"0.05","PE"
"PE1P0041A35","NA",-10.38433333,-76.87366667,"0.24","PE"
"PE1P0041A36","GOCHAPAMPA 1",-10.40166667,-76.91433333,"0.14","PE"
"PE1P0041A37","GOCHAPAMPA 2",-10.4015,-76.91816667,"0.17","PE"
"PE1P0041A38","YANARAGRA 1",-10.4005,-76.92633333,"0.11","PE"
"PE1P0041A39","YANARAGRA 2",-10.39983333,-76.93016667,"0.11","PE"
"PE1P0041A40","NA",-10.38233333,-76.9615,"0.02","PE"
"PE1P0041A41","NA",-10.38816667,-76.96083333,"0.15","PE"
"PE1P0041A42","COPAN",-10.375,-76.96033333,"0.03","PE"
"PE1P0041A43","NA",-10.396,-76.965,"0.07","PE"
"PE1P0041A44","NA",-10.40133333,-76.97483333,"0.17","PE"
"PE1P0041B01","YERUPAJA",-10.23466667,-76.91683333,"9.36","PE"
"PE1P0041B02","GOCHACOTAN",-10.24416667,-76.9305,"0.08","PE"
"PE1P0041B03","RASAC 1",-10.25066667,-76.9245,"0.19","PE"
"PE1P0041B04","RASAC 2",-10.26666667,-76.92866667,"2.27","PE"
"PE1P0041B05","RASAC 3",-10.27066667,-76.93766667,"0.12","PE"
"PE1P0041B06","TSACRA 1",-10.27616667,-76.941,"1.33","PE"
"PE1P0041B07","TSACRA 2",-10.277,-76.9515,"0.12","PE"
"PE1P0041B08","NA",-10.27583333,-76.95583333,"0.12","PE"
"PE1P0041B09","TSACRA 3",-10.28616667,-76.95483333,"1.4","PE"
"PE1P0041B10","AUXILIO",-10.296,-76.96616667,"0.79","PE"
"PE1P0041B11","NA",-10.2995,-76.97283333,"0.08","PE"
"PE1P0041B12","NA",-10.27166667,-76.97116667,"0.02","PE"
"PE1P0041B13","ESCALON",-10.26983333,-76.97183333,"0.14","PE"
"PE1P0041B14","NA",-10.2795,-76.97433333,"0.09","PE"
"PE1P0041B15","NA",-10.28616667,-76.97616667,"0.18","PE"
"PE1P0041B16","NA",-10.28983333,-76.9815,"0.4","PE"
"PE1P0041B17","NA",-10.393,-76.88366667,"0.08","PE"
"PE1P0041B18","ATUSHCANCHA 2",-10.40066667,-76.8815,"1.25","PE"
"PE1P0041B19","NA",-10.40966667,-76.87616667,"0.06","PE"
"PE1P0041B20","NA",-10.40666667,-76.8725,"0.7","PE"
"PE1P0041B21","NA",-10.4,-76.8755,"0.09","PE"
"PE1P0041B22","NA",-10.397,-76.87866667,"0.07","PE"
"PE1P0041B23","NA",-10.38733333,-76.87233333,"0.17","PE"
"PE1P0041B24","NA",-10.383,-76.8715,"0.1","PE"
"PE1P0041B25","NA",-10.37633333,-76.87183333,"0.07","PE"
"PE1P0041B26","PUSCANTURPA 1",-10.377,-76.863,"0.96","PE"
"PE1P0041B27","PUSCANTURPA 2",-10.37566667,-76.8585,"0.53","PE"
"PE1P0041B28","NA",-10.37333333,-76.85316667,"0.04","PE"
"PE1P0041B29","LEON HUACCANAN",-10.40266667,-76.80983333,"4.64","PE"
"PE1P0041B30","NA",-10.424,-76.82433333,"0.07","PE"
"PE1P0041B31","ICHICCAYCO",-10.43333333,-76.82866667,"0.11","PE"
"PE1P0041B32","CHALHUARAJU",-10.43133333,-76.827,"0.1","PE"
"PE1P0041B33","YANAPARIAN",-10.47783333,-76.8255,"0.18","PE"
"PE1P0041B34","NA",-10.475,-76.84733333,"0.04","PE"
"PE1P0041B35","NA",-10.45833333,-76.852,"0.06","PE"
"PE1P0041B36","NA",-10.46233333,-76.85416667,"0.22","PE"
"PE1P0041B37","MILLPO 1",-10.47,-76.85466667,"0.9","PE"
"PE1P0041B38","MILLPO 2",-10.479,-76.852,"0.77","PE"
"PE1P0041C01","SHICRA SHICRA",-9.980166667,-77.0225,"1.1","PE"
"PE1P0041C02","SHICRA SHICRA",-9.99,-77.0135,"0.99","PE"
"PE1P0041C03","JATUN PAMPA",-10.002,-77.00983333,"1.02","PE"
"PE1P0041D01","CUCHU PUNTA",-10.0125,-77.007,"1.26","PE"
"PE1P0041E01","TANCAN",-9.869666667,-77.061,"0.08","PE"
"PE1P0041E02","TANCAN",-9.872333333,-77.061,"0.19","PE"
"PE1P0041E03","NA",-9.900333333,-77.0525,"0.13","PE"
"PE1P0041E05","NA",-9.908,-77.0545,"0.09","PE"
"PE1P0041E06","NA",-9.911,-77.05566667,"0.09","PE"
"PE1P0041F01","NA",-9.912833333,-77.05566667,"0.06","PE"
"PE1P0041F02","NA",-9.912833333,-77.051,"0.04","PE"
"PE1P0041F03","BURRO",-9.914166667,-77.0445,"2","PE"
"PE1P0041F04","NA",-9.922333333,-77.037,"0.22","PE"
"PE1P0041F05","RUPEZA",-9.937833333,-77.0415,"0.05","PE"
"PE1P0041F06","NA",-9.945333333,-77.0305,"0.09","PE"
"PE1P0041F07","PERPETUO",-9.949166667,-77.02483333,"0.59","PE"
"PE1P0041F08","NA",-9.9555,-77.023,"0.11","PE"
"PE1P0041F09","NA",-9.962666667,-77.022,"0.04","PE"
"PE1P0041F10","TRANCA",-9.968333333,-77.025,"0.65","PE"
"PE1P0041F11","NA",-9.975666667,-77.0265,"0.39","PE"
"PE1P0041J01","PAMPASH",-10.04316667,-77.09716667,"0.07","PE"
"PE1P0041J02","NA",-10.05016667,-77.1005,"0.06","PE"
"PE1P0041K01","NA",-10.05066667,-77.09766667,"0.04","PE"
"PE1P0041K02","NA",-10.0505,-77.09616667,"0.03","PE"
"PE1P0041K03","MINA PATA",-10.04783333,-77.09483333,"0.08","PE"
"PE1P0041K04","HUAMANHUEQUE 1",-10.04533333,-77.0905,"0.09","PE"
"PE1P0041K05","HUAMANHUEQUE 2",-10.04,-77.08916667,"0.07","PE"
"PE1P0041K06","HUAMANHUEQUE 3",-10.03916667,-77.0865,"0.1","PE"
"PE1P0041K07","HUAMANHUEQUE 4",-10.03916667,-77.07883333,"0.09","PE"
"PE1P0041K08","COCOCHA 1",-10.07233333,-77.08816667,"0.03","PE"
"PE1P0041K09","COCOCHA 2",-10.07766667,-77.0895,"0.12","PE"
"PE1P0041AA01","SUEROCOCHA 1",-10.29566667,-76.98466667,"0.44","PE"
"PE1P0041AA02","SUEROCOCHA 2",-10.29983333,-76.97616667,"1.01","PE"
"PE1P0041AB01","HUACSHASH 1",-10.40433333,-76.98066667,"0.51","PE"
"PE1P0041AB02","HUACSHASH 2",-10.41183333,-76.97583333,"0.63","PE"
"PE1P0041AB03","HUACSHASH 3",-10.41733333,-76.97083333,"0.75","PE"
"PE1P0041AB04","NA",-10.40133333,-76.96466667,"0.15","PE"
"PE1P0041AB05","NA",-10.39716667,-76.96283333,"0.06","PE"
"PE1P0041AB06","PARIAUCRO 1",-10.3945,-76.95633333,"0.61","PE"
"PE1P0041AB07","PARIAUCRO 2",-10.39583333,-76.9505,"0.21","PE"
"PE1P0041AB08","PARIAUCRO 3",-10.40166667,-76.94633333,"0.54","PE"
"PE1P0041AB09","MITOPUNTA",-10.40633333,-76.9385,"2.47","PE"
"PE1P0041AB10","NA",-10.41916667,-76.93466667,"0.38","PE"
"PE1P0041AB11","NA",-10.4005,-76.92716667,"0.43","PE"
"PE1P0041AB12","YANAYACU",-10.40816667,-76.91666667,"1.15","PE"
"PE1P0041AB13","NA",-10.41633333,-76.91066667,"0.08","PE"
"PE1P0041AB14","NA",-10.42016667,-76.91,"0.06","PE"
"PE1P0041AB15","NA",-10.43,-76.913,"0.12","PE"
"PE1P0041AB16","ATUSHCANCHA",-10.3915,-76.88833333,"0.58","PE"
"PE1P0041AE01","GAYCO",-10.02416667,-76.98783333,"1.76","PE"
"PE1P0041BB01","MISHIHUAGANAN",-10.49433333,-76.85916667,"0.62","PE"
"PE1P0041BB02","NA",-10.50433333,-76.85966667,"0.06","PE"
"PE1P004DA001","RAJUCUTAC",-10.01016667,-77.1745,"0.62","PE"
"PE1P004DB001","NA",-10.0045,-77.17116667,"0.16","PE"
"PE1P004DCB01","CHIRAPUN",-9.928,-77.18166667,"1","PE"
"PE1P004DCB02","NA",-9.928833333,-77.17533333,"0.22","PE"
"PE1P004DCC01","NA",-9.925833333,-77.17266667,"0.06","PE"
"PE1P004DCC02","NA",-9.9235,-77.17516667,"0.14","PE"
"PE1P004DCC03","NA",-9.919666667,-77.1785,"0.09","PE"
"PE1P004DCC04","NA",-9.916833333,-77.17683333,"0.04","PE"
"PE1P004DCC05","NA",-9.914166667,-77.17516667,"0.03","PE"
"PE1P004DDE01","NA",-9.8585,-77.18133333,"0.14","PE"
"PE1P004DDE02","NA",-9.844,-77.18533333,"0.07","PE"
"PE1P004DDE03","NA",-9.836333333,-77.18283333,"0.16","PE"
"PE1P004DDE04","YANACARCO",-9.836,-77.1755,"1.2","PE"
"PE1P004DDF01","NA",-9.830833333,-77.16933333,"0.48","PE"
"PE1P005BHD01","NA",-8.173833333,-77.7505,"0.02","PE"
"PE1P005BHD02","PELAGATOS",-8.189333333,-77.7455,"0.89","PE"
"PE1P005BIBC1","NA",-8.193833333,-77.773,"0.03","PE"
"PE1P005BIBC2","NA",-8.193333333,-77.74366667,"0.14","PE"
"PE1P005BIHB1","NA",-8.394666667,-77.85616667,"0.3","PE"
"PE1P005BIHB2","NA",-8.3855,-77.86116667,"0.15","PE"
"PE1P005BIHC1","NA",-8.382,-77.864,"0.03","PE"
"PE1P005BLDB1","NA",-8.384166667,-77.86516667,"0.13","PE"
"PE1P005BLDB2","NA",-8.388333333,-77.86233333,"0.18","PE"
"PE1P005BLDB3","NA",-8.391833333,-77.86533333,"0.13","PE"
"PE1P005BLDC1","NA",-8.395333333,-77.86683333,"0.09","PE"
"PE1P005CADC1","ALTO MELLA",-8.393833333,-77.86,"0.56","PE"
"PE1P005CADC2","NA",-8.4005,-77.854,"0.21","PE"
"PE1P005CADC3","PACRA",-8.412,-77.8435,"0.76","PE"
"PE1P005CADC4","RUTU",-8.423666667,-77.84083333,"0.1","PE"
"PE1P005CADC5","NA",-8.428,-77.83583333,"0.08","PE"
"PE1P005CADC6","NA",-8.433833333,-77.83316667,"0.05","PE"
"PE1P005CADC7","NA",-8.448166667,-77.81383333,"0.06","PE"
"PE1P005CADC8","GAICO",-8.4565,-77.81616667,"0.17","PE"
"PE1P005CADC9","NA",-8.463,-77.817,"0.06","PE"
"PE1P005CADE1","NA",-8.472666667,-77.8185,"0.09","PE"
"PE1P005CADE2","NA",-8.459833333,-77.81366667,"0.14","PE"
"PE1P005CADE3","NA",-8.4515,-77.81383333,"0.16","PE"
"PE1P005CADE4","NA",-8.445333333,-77.76433333,"0.09","PE"
"PE1P005CADE5","NA",-8.424833333,-77.83766667,"0.03","PE"
"PE1P005CADE6","NA",-8.415,-77.83816667,"0.49","PE"
"PE1P005CADE7","NA",-8.4075,-77.83233333,"0.11","PE"
"PE1P005CADE8","NA",-8.403833333,-77.8355,"0.03","PE"
"PE1P005CADE9","NA",-8.406833333,-77.84316667,"0.4","PE"
"PE1P005CAEC1","COLLPA JANKA",-8.660166667,-77.77016667,"0.27","PE"
"PE1P005CAEC2","CULLOJ HUAYLLA 1",-8.641,-77.7805,"0.16","PE"
"PE1P005CAEC3","CULLOJ HUAYLLA 2",-8.638666667,-77.7775,"0.21","PE"
"PE1P005CAEE1","PAMPACCHNKA 1",-8.640833333,-77.78633333,"0.08","PE"
"PE1P005CAEE2","PAMPACCHANKA 2",-8.628833333,-77.78,"0.08","PE"
"PE1P005CBC01","COYLLORRAJU 1",-8.64,-77.79383333,"0.21","PE"
"PE1P005CBC02","COYLLORRAJU 2",-8.6435,-77.78666667,"0.49","PE"
"PE1P005CBC03","COYLLORRAJU 3",-8.6495,-77.78383333,"0.19","PE"
"PE1P005CBC04","COYLLORRAJU 4",-8.651333333,-77.7815,"0.12","PE"
"PE1P005CBD01","TUTAPAC 1",-8.677,-77.77766667,"1.59","PE"
"PE1P005CBD02","TUTAPAC 2",-8.6785,-77.78516667,"0.87","PE"
"PE1P005CBD03","TUTAPAC 3",-8.677333333,-77.79116667,"0.39","PE"
"PE1P005CBE01","TUTAPAC 4",-8.666833333,-77.79683333,"0.13","PE"
"PE1P005CBF01","MISQUICOCHA 1",-8.673166667,-77.79766667,"0.94","PE"
"PE1P005CBF02","MISQUICOCHA 2",-8.688166667,-77.79866667,"0.05","PE"
"PE1P005CBG01","SAN MIGUEL",-8.704666667,-77.829,"0.08","PE"
"PE1P005CCAA1","NA",-8.707666667,-77.82733333,"0.08","PE"
"PE1P005CCAD1","NA",-8.691166667,-77.7905,"0.31","PE"
"PE1P005CCAD2","NA",-8.6855,-77.7895,"0.81","PE"
"PE1P005CCAD3","CHAMPARA",-8.6925,-77.77833333,"3.33","PE"
"PE1P005CCB01","NA",-8.703333333,-77.77166667,"0.26","PE"
"PE1P005CCB02","NA",-8.700833333,-77.7605,"1.14","PE"
"PE1P005CCDD1","NA",-8.699166667,-77.75566667,"0.2","PE"
"PE1P005CCDD2","NA",-8.696,-77.76416667,"0.3","PE"
"PE1P005CCDD3","NA",-8.688333333,-77.767,"0.68","PE"
"PE1P005CCDE1","NA",-8.685166667,-77.76433333,"0.08","PE"
"PE1P005CCDE2","RACUAY",-8.680833333,-77.76933333,"0.87","PE"
"PE1P005CCDE3","RACUAY",-8.6725,-77.76866667,"0.49","PE"
"PE1P005CCDE4","NA",-8.665666667,-77.75883333,"0.27","PE"
"PE1P005CCJA1","HUIRAHUIRA",-8.757833333,-77.58166667,"0.19","PE"
"PE1P005CCJB1","YANTAQUENUA 1",-8.826833333,-77.5925,"0.11","PE"
"PE1P005CCJB2","YANTAQUENUA 2",-8.8295,-77.5955,"0.35","PE"
"PE1P005CCJC1","HUILLCA",-8.833333333,-77.59933333,"1.59","PE"
"PE1P005CCJE1","NA",-8.839333333,-77.6045,"0.96","PE"
"PE1P005CCJE2","SAFUNA",-8.854666667,-77.60566667,"4.69","PE"
"PE1P005CCJE3","NA",-8.852666667,-77.62033333,"0.06","PE"
"PE1P005CCJF1","NA",-8.853333333,-77.62116667,"0.14","PE"
"PE1P005CCJF2","PUCACOCHA",-8.862666667,-77.622,"2.33","PE"
"PE1P005CCJF3","NA",-8.868666667,-77.62916667,"0.77","PE"
"PE1P005CCJF4","QUITARACSA",-8.868166667,-77.64216667,"2.25","PE"
"PE1P005CCJF5","LLULLACOCHA",-8.853833333,-77.63266667,"1.39","PE"
"PE1P005CCJF6","TAYAPAMPA",-8.844,-77.653,"1.37","PE"
"PE1P005CCJF7","MESAPAMPA",-8.858333333,-77.65833333,"0.79","PE"
"PE1P005CCKA1","NA",-8.851333333,-77.66333333,"0.24","PE"
"PE1P005CCKB1","NA",-8.825,-77.68166667,"0.2","PE"
"PE1P005CCKB2","PILANCO",-8.828833333,-77.68483333,"0.19","PE"
"PE1P005CCL01","NA",-8.803,-77.68316667,"0.16","PE"
"PE1P005CCM01","NA",-8.778833333,-77.69433333,"0.2","PE"
"PE1P005CCNC1","MILLISRAJU",-8.792666667,-77.6905,"3.42","PE"
"PE1P005CCNC2","NA",-8.807833333,-77.697,"0.03","PE"
"PE1P005CCNC3","NA",-8.807333333,-77.7025,"0.06","PE"
"PE1P005CCNC4","NA",-8.811166667,-77.71083333,"0.04","PE"
"PE1P005CCND1","NA",-8.804666667,-77.72483333,"0.36","PE"
"PE1P005CCND2","NA",-8.798166667,-77.72983333,"0.12","PE"
"PE1P005CCOA1","NA",-8.798,-77.73666667,"0.14","PE"
"PE1P005CCQB1","NA",-8.797666667,-77.745,"0.23","PE"
"PE1P005CDB01","NA",-8.795666667,-77.75966667,"0.08","PE"
"PE1P005CEA01","NA",-8.800333333,-77.76183333,"0.05","PE"
"PE1P005CEAC1","NA",-8.869666667,-77.72766667,"0.07","PE"
"PE1P005CEAC2","YURACO",-8.868666667,-77.70666667,"4","PE"
"PE1P005CEAC3","NA",-8.889333333,-77.722,"0.25","PE"
"PE1P005CEB01","NA",-8.7985,-77.75833333,"0.1","PE"
"PE1P005CEB02","NA",-8.799333333,-77.75116667,"0.66","PE"
"PE1P005CEC01","NA",-8.803,-77.74033333,"0.45","PE"
"PE1P005CEC02","NA",-8.803666667,-77.73516667,"1.2","PE"
"PE1P005CEC03","NA",-8.810333333,-77.72816667,"0.26","PE"
"PE1P005CED01","NA",-8.808166667,-77.72166667,"0.63","PE"
"PE1P005CED02","NA",-8.812666667,-77.71083333,"0.07","PE"
"PE1P005CED03","NA",-8.812666667,-77.70683333,"0.08","PE"
"PE1P005CEE01","NA",-8.809166667,-77.7025,"0.18","PE"
"PE1P005CEE02","NA",-8.812,-77.6975,"0.22","PE"
"PE1P005CEE03","NA",-8.814166667,-77.69233333,"0.78","PE"
"PE1P005CEE04","NA",-8.8245,-77.68633333,"0.89","PE"
"PE1P005CEF01","NA",-8.828833333,-77.68183333,"0.24","PE"
"PE1P005CEG01","NA",-8.833166667,-77.66583333,"0.25","PE"
"PE1P005CEG02","NA",-8.840833333,-77.66483333,"0.99","PE"
"PE1P005CEH01","NA",-8.847666667,-77.662,"0.42","PE"
"PE1P005CEH02","NA",-8.855333333,-77.6595,"0.96","PE"
"PE1P005CEH03","IANKARURISH",-8.858,-77.66866667,"0.19","PE"
"PE1P005CEH04","ALPAMAYO",-8.875,-77.65916667,"5.18","PE"
"PE1P005CEH05","NA",-8.875833333,-77.6735,"0.43","PE"
"PE1P005CEH06","QUITARAJU",-8.885,-77.67633333,"2.01","PE"
"PE1P005CEH07","NA",-8.8885,-77.68366667,"0.18","PE"
"PE1P005CEH08","NA",-8.89,-77.6875,"0.37","PE"
"PE1P005CEH09","SANTA CRUZ 1",-8.801833333,-77.7015,"1.94","PE"
"PE1P005CEI01","SANTA CRUZ 2",-8.868666667,-77.70666667,"1.39","PE"
"PE1P005CEI02","SANTA CRUZ 3",-8.855666667,-77.7155,"0.75","PE"
"PE1P005CEJ01","NA",-8.8495,-77.72366667,"0.3","PE"
"PE1P005CEK01","NA",-8.8495,-77.72916667,"0.36","PE"
"PE1P005CEL01","NA",-8.849833333,-77.74066667,"0.34","PE"
"PE1P005CEN01","NA",-8.853666667,-77.74216667,"0.1","PE"
"PE1P005CEN02","NA",-8.853833333,-77.738,"0.12","PE"
"PE1P005CEN03","NA",-8.849833333,-77.73133333,"0.58","PE"
"PE1P005CEN04","RAJUCOCHA",-8.860833333,-77.74483333,"2","PE"
"PE1P005XFAD1","NA",-8.891666667,-77.73666667,"0.12","PE"
"PE1P005XFAF1","NA",-8.8925,-77.748,"0.04","PE"
"PE1P005XFAF2","CARHUALLUM",-8.894333333,-77.74016667,"0.43","PE"
"PE1P005XFB01","NA",-8.8975,-77.73666667,"0.09","PE"
"PE1P005XFB02","NA",-8.894,-77.73416667,"0.23","PE"
"PE1P005XFB03","NA",-8.891833333,-77.7225,"0.08","PE"
"PE1P005XFB04","RAUCOLTA",-8.8955,-77.71516667,"1.76","PE"
"PE1P005XFCA1","NA",-8.905833333,-77.71516667,"0.46","PE"
"PE1P005XFCB1","NA",-8.904833333,-77.714,"0.12","PE"
"PE1P005XFCB2","NA",-8.895666667,-77.7055,"1.34","PE"
"PE1P005XFCB3","PACCHARURI",-8.899166667,-77.688,"3.57","PE"
"PE1P005XFCB4","NA",-8.910166667,-77.688,"0.52","PE"
"PE1P005XFD01","NA",-8.922833333,-77.69816667,"0.07","PE"
"PE1P005XFD02","NA",-8.914166667,-77.68433333,"0.48","PE"
"PE1P005XFD03","NA",-8.911166667,-77.678,"0.57","PE"
"PE1P005XFE01","NA",-8.905166667,-77.678,"0.19","PE"
"PE1P005XFE02","NA",-8.8995,-77.67866667,"0.25","PE"
"PE1P005XFE03","NA",-8.896333333,-77.66516667,"2.14","PE"
"PE1P005XFE04","NA",-8.899,-77.73816667,"0.66","PE"
"PE1P005XFE05","NA",-8.9055,-77.64683333,"0.06","PE"
"PE1P005XFE06","NA",-8.908333333,-77.64266667,"0.07","PE"
"PE1P005XFF01","NA",-8.899666667,-77.64833333,"0.13","PE"
"PE1P005XFF02","NA",-8.883333333,-77.64566667,"3.78","PE"
"PE1P005XFF03","ARHUEY",-8.880666667,-77.61333333,"5.16","PE"
"PE1P005XFF04","NA",-8.8935,-77.6185,"0.06","PE"
"PE1P005XFF05","NA",-8.895833333,-77.61383333,"0.53","PE"
"PE1P005XFF06","NA",-8.901166667,-77.61233333,"0.2","PE"
"PE1P005XFG01","NA",-8.8995,-77.60883333,"0.11","PE"
